Car Name,Variant Name,Price,AC Fast Charging,AC Regular Charging,ADAS,AM/FM Radio,Acceleration,Acoustic Vehicle Alerting System (AVAS),Acoustic Windshield,Active headrest,Additional Steering Features,Additional Windshield & Window Features,Adjustable ORVMs,Advanced Suspension Features,Air Conditioner,Air Purifier,Airbags,Alexa Compatibility,Alternate Fuel,Ambient Interior Lighting,Ambient Sounds,Antenna,Anti Theft Alarm,Anti Theft Immobilisation,Anti-Lock Braking System (ABS),Anti-glare ORVMs,App Details,Approach Angle,Audio System,Auto Crash Alert,Automatic Emergency Braking,Automatic Headlamps,Automatic Park Lock,Average Speed,Battery,Battery Warranty,Blind Spot Detection,Bluetooth Compatibility,Body Kit,Body-coloured Bumpers,Boot Open Warning,Boot Opener,Bootspace,Bottle Holder in Doors,Brake Assist (BA),Brake Disc Wiping,Brake Fade Support,Brake Locking Differential,Brake Override System,Brake Sway Control,Brakes,Breakdown Assistance Call Button,CNG Fuel Gauge,CNG Leak Detection,CNG Tank Capacity (L/Kg),Cabin Boot Access,Call Reject with SMS,Car Light Flashing & Honking via App,Central Locking,Charge Port Status Light,Charger Connection Type,Charger Included with Vehicle,Charging Indicator On Light Bar,Charging Options,Charging Ports,Chassis Type,Check Vehicle Status via App,Child Safety Lock,Child Safety Rating,Child Seat Anchor Points,Clock,Clutch Lock,Clutch Type,Collapsible Steering Column,Comfort Headrest,Connected LED,Cooled Glovebox,Cornering Brake Control (CBC),Cornering Headlights,Crawl Control,Creep Function,Cruise Control,Cup Holders,DC Fast Charging,Dashcam,Daytime Running Lights (DRL),Dead Pedal for Foot Rest,Departure Angle,Differential,Differential Lock,Diffuser,Digital Key,Direct Start in CNG,Door Ajar Warning,Door Pockets,Doors,Drive Modes,Driveline Disconnect,Driver Armrest,Driver Armrest Storage,Driver Drowsiness Detection,Driver Rear View Monitor (DRVM),Driver Seat Adjustment,Drivetrain,Driving Analytics,Driving Range,Dual Tone Horn,Eco-Drive Illumination,Electric Motor,Electric Motor Assist (Hybrid),Electronic Brake-force Distribution (EBD),Electronic Parking Brake,Electronic Stability Program (ESP),Emergency Brake Light Flashing,Emergency Call Button,Emission Standard,Engine,Engine Immobiliser,Engine Type,Ergo lever / Boss Mode,Ethanol Compatibility,Exhaust,Extendable Sun Visor,Exterior Door,Find My Car,Find and Book Parking Slot,Fog Lights,Foldable Seatback Table,Folding Rear Seat,Follow Me Home Headlamps,Forward Collision Warning,Four-Wheel-Drive,Frequency Selective Damping (FSD),Front Passenger Seat Adjustment,Front Seatback Pockets,Front Suspension,Front Tyres,Frunk Storage,Fuel Change Over Switch,Fuel Consumption,Fuel Fillers Lid,Fuel Tank Capacity,Fuel Type,GPS Navigation System,Gear Indicator,Gear Shift Indicator,Geo-fence,Gesture Control,Grille Design,Gross Weight,Ground Clearance,Gyro Meter,Hands-off Detection,Headlight Height Adjuster,Headlight Washer,Headlight and Ignition on Reminder,Headlights,Headrests,Heads Up Display (HUD),Heated ORVM,Heated/Cooled Cup Holders,Heater,Height Adjustable Seat Belt,High-beam Assist,Hill Descent Control,Hill Hold Control,Home-to-Car Connectivity,Idle Start/Stop,Illuminated Logo,In-Car Payment,In-Car Remote,Inbuilt Music App,Infotainment Screen,Ingress Protection(IP) for Motor & Battery Pack,Input Methods,Inside Rear View Mirror (iRVM),Instrument Cluster Screen,Integrated (in-dash) Music System,Integrated Washer Jets with Wiper,Interior,Interior Door Handles Finish,Interior Lamps,Kerb Weight,Kerb Weight Range,Keyless Start/ Button Start,Lane Departure Warning,Lane Functions,Leading Vehicle Departure Alert,Legroom,Length *Width *Height,Limited Slip Differential,Live Location Sharing,Live Traffic Updates On App,Location Based Services,Lockable Glovebox,Low Battery Warning,Low Rolling Resistance Tyres,Massage Seats,Max Motor Performance,Max Power (bhp@rpm),Max Torque (Nm@rpm),Memory ORVMs,Mileage,Minimum Turning Radius,Motor Slip Regulation (MSR),Motor Warranty (In Kilometres),Motor Warranty (In Years),Multi-collision Brake,NCAP Rating,Navigation On Instrument Cluster,Noise Levels,ORVM (Outside Rear View Mirrors),ORVMs Tilt on Reverse,Officially Certified Range (km),Outside Temperature Gauge,Over The Air (OTA) Updates,Overspeed Warning,Park Distance Control,Parking Assist,Parking Sensors,Passenger Airbag Deactivation Switch,Performance on Alternate Fuel,Perimetric alarm system,Phone app,Portable EV Charging Cable,Power Transfer Type,Power Windows,Pre-loaded Major Apps in Infotainment,Puddle Lamps,Puncture Repair Kit,Pure Electric Driving Mode,Rain-sensing Wipers,Rampover Angle,Range (As tested by CarWale),Rear Armrest,Rear Collision Assist,Rear Defogger,Rear Parcel Tray,Rear Passenger Seat Type,Rear Suspension,Rear Tyres,Rear Wiper,Reflectors,Regenerative Braking,Remote AC: On / Off via App,Remote Air Purifier Operation,Remote Car Lock/Unlock via App,Remote Engine Start/Stop,Remote Parking with Key,Remote Sunroof: Open / Close via App,Ride Height Adjustment,Roll Cage,Rollover & Protection System,Roof Rails,Roof-Grab Handles,Rub-strips,SIM Service Provider,Safe Exit Warning (SEW),Scuff Plates,Seat Belt Warning,Seat Upholstery,Seatbelts,Seating Capacity,Second Row Middle Seat Safety,Second Row Seat Adjustment,Send Place Of Interest to Vehicle From App,Sequential Turn Indicators,Service Reminder Via App,Skid Plate,Smart Connectivity,Smart Drive Information,Spare Wheel & Tyre,Special Badging,Speed Assist System,Speed Dependent Volume,Speed Sensing Door Lock,Speedometer,Split Rear Seat,Split Third Row Seat,Spoiler,Steering,Steering Adjustment,Steering-mounted controls,Stop Lamp,Summon Mode,Sunglass Holder,Sunroof,Tachometer,Taillights,Terrain Modes,Thermal Incident Protection,Third Row Cup Holders,Third Row Middle Seat Safety,Third Row Seat Adjustment,Third Row Seat Type,Top Speed,Torque Vectoring Brake Assist,Total CNG Mode Time,Tow Away Alert,Tow Hitch Protection,Traction Control System (TC/TCS),Traffic Sign Recognition,Transmission,Trip Meter,Turbocharger/ Supercharger,Tyre Inflator,Tyre Position Display,Tyre Pressure Monitoring System,Tyres,Umbrella Storage in Door,Utility Recess On Dashboard,Vanity Mirrors on Sun Visors,Vehicle Tracking Via App,Vehicle Warranty,Vehicle to Vehicle charging (V2V),Vehicle to load technology (V2L),Ventilated Seats,Video Recording,Voice Assistant,Voice Command,Washable Floor with Drain Plugs,Water Wading Depth (mm),Welcome and Goodbye Animation,Welded Tow Hooks,What3Words -Address Based Navigation,Whatsapp and Text Readout,Wheelbase,Wheels,WiFi Hotspot,Window Sunshade,Wireless Charger,Wrappings
Aston Martin DB11,Aston Martin DB11 Evolution,Rs. 3.11 Crore,,,,Yes,0-100 km/h in 4 seconds (claimed),,,,,,Electrically Adjustable,No,Automatic Climate Control: Dual Zone (Front AC: Two Zones with Fan speed control),No,"2 Airbags (Driver, Front Passenger)",,,Yes,,Roof-Mounted Antenna,,,Yes,Both Sides,,,2 Speakers,,No,Yes,,Yes,,,No,Phone Calls,No,Yes,,Internal with Remote,,,Yes,,,,,,19 mm Disc (Front & Rear),,,,,No,,,Remote Central Locking with Boot Opener,,,,,,1 x 12V Power Outlet,,No,Yes,,Yes,Analogue,,,,,,Yes,,Active,,,Yes,Cupholders in Front Only,,,LED,,,Limited slip,No,,,,Yes,Front,2 Doors,,,No,Yes,,,"12 way electrically adjustable with 3 memory presets (seat: forward / back, backrest tilt: forward / back, seat height: up / down, lumbar: up / down, lumbar: forward / back, backrest bolsters: in / out)",RWD,,694 km,,,,,Yes,Auto Hold,Yes,Yes,No,BS 6,"5198 cc, 12 Cylinders In V Shape, 4 Valves/Cylinder, DOHC",Yes,4.0L M177 Twin-turbocharged V8,,,Chrome Finish,Driver,Body Coloured Door Handles,No,,LED - Front & Halogen - Rear,,No,Yes,No,Torque-On-Demand,,"12 way electrically adjustable with 3 memory presets (seat: forward / back, backrest tilt: forward / back, seat height: up / down, lumbar: up / down, lumbar: forward / back, backrest bolsters: in / out)",No,"Independent double wishbone, coil springs, anti-roll bar and adaptive dampers",255 / 40 R20,,,"Average Fuel Consumption, Distance to Empty, Instantaneous Fuel Consumption & Low Fuel Level Warning",,78 litres,Petrol,Yes,Yes,Dynamic,No,,,,,,,Yes,,Yes,LED Projector,Front,No,,,Yes,,No,,Yes,,No,,,,,Touch-screen Display,,"Bluetooth Compatibility (Phone Calls), AUX Compatibility, DVD Playback",,Analogue Instrument Cluster with Adjustable Cluster Brightness,Yes,,Dual Tone,Painted,"Front Glovebox Lamp,",1875 kg,,Yes,No,,,,4739 mm * 1940 mm * 1279 mm,Yes,,,,,,,,,503 bhp @ 6000 rpm,675 Nm @ 2000 rpm,,ARAI: 8.9 kmpl | User Reported: 11 kmpl,,,,,,Not Tested,,,"Body-Coloured finish, Turn Indicators on ORVMs",,,,,"1 beep over 80kmph, Continuous beeps over 120kmph",,Reverse Camera with Guidance,Rear,,,,,,,"Front Only Power Windows, All One-touch up/down",,Yes,Yes,No,No,,,No,,No,,No,"Multi-link, coil springs, anti-roll bar and adaptive dampers",295 / 35 R20,,,,,,,,,,,,,,,No,,,Metallic,Yes,Leather,,4 Seats and 2 Rows,No,,,,,,Android Auto & Apple CarPlay,,Alloy,,,,Yes,,No,,Yes,Power assisted (Electric) steering,Electric Tilt & Telescopic,Yes,,,Yes,Electrically Adjustable Sunroof,Analogue,LED,,,,,,,301 kmph,,,,,Yes,,"Automatic (DCT) - 8 Gears, Paddle Shift, Sport Mode",Multi-Function Display,Twin Turbo,,,Yes,Radial - With Tube Tyres,,,Driver & Co-Driver,,3 Years / Unlimited Kms,,,Front (Cooled),,,Yes,,,,,,,2805 mm,Alloy Wheels,,,No,
Aston Martin DB12,Aston Martin DB12 4.0-litre,Rs. 4.34 Crore,,,,Yes,,,,,,,Electrically Adjustable,No,Automatic Climate Control: Dual Zone (Front AC: Two Zones with Fan speed control),No,"2 Airbags (Driver, Front Passenger)",,,Yes,,Roof-Mounted Antenna,,,Yes,Both Sides,,,2 Speakers,,Yes,Yes,,Yes,,,Yes,Phone Calls,No,Yes,,Internal with Remote,262 L,,Yes,,,,,,19 mm Disc (Front & Rear),,,,,No,,,Remote Central Locking with Boot Opener,,,,,,1 x 12V Power Outlet,,No,Yes,,Yes,Analogue,,,,,,Yes,,Active,,,Adaptive,Cupholders in Front Only,,,LED,,,Limited slip,No,,,,Yes,Front,2 Doors,,,No,Yes,,,"12 way electrically adjustable with 3 memory presets (seat: forward / back, backrest tilt: forward / back, seat height: up / down, lumbar: up / down, lumbar: forward / back, backrest bolsters: in / out)",RWD,,,,,,,Yes,Auto Hold,Yes,Yes,No,BS6 Phase 2,"5198 cc, 8 Cylinders In V Shape, DOHC",Yes,4.0L M177 Twin-turbocharged V8,,E20,Chrome Finish,Driver,Body Coloured Door Handles,No,,LED - Front & Halogen - Rear,,No,Yes,Yes,Torque-On-Demand,,"12 way electrically adjustable with 3 memory presets (seat: forward / back, backrest tilt: forward / back, seat height: up / down, lumbar: up / down, lumbar: forward / back, backrest bolsters: in / out)",No,"Independent Double Wishbone, Coil Springs &amp; Anti-Roll Bar",275 / 35 R21,,,"Average Fuel Consumption, Distance to Empty, Instantaneous Fuel Consumption & Low Fuel Level Warning",,78 litres,Petrol,Yes,Yes,Dynamic,No,,,,120 mm (unladen),,,Yes,,Yes,LED Projector,Front,No,,,Yes,,No,,Yes,,No,,,,,Touch-screen Display,,"Bluetooth Compatibility (Phone Calls), AUX Compatibility, DVD Playback",,Analogue Instrument Cluster with Adjustable Cluster Brightness,Yes,,Dual Tone,Painted,"Front Glovebox Lamp,",1685 kg,,Yes,Yes,Lane Departure Prevention,,,4725 mm * 2145 mm * 1295 mm,Yes,,,,,,,,,670 bhp @ 6000 rpm,800 Nm @ 2750 rpm,,User Reported: 12.75 kmpl,12.4 metres,,,,,Not Tested,,,"Body-Coloured finish, Turn Indicators on ORVMs",,,,,"1 beep over 80kmph, Continuous beeps over 120kmph",,360 Degree Camera,Rear,,,,,,,"Front Only Power Windows, All One-touch up/down",,Yes,Yes,No,No,,,No,Rear Cross-traffic Assist,No,,No,"Multi-link Suspension, with Coil Springs &amp; Anti-Roll Bar",325 / 30 R21,,,,,,,,,,,,,,,No,,,Metallic,Yes,Leather,,4 Seats and 2 Rows,No,,,,,,Android Auto & Apple CarPlay,,Alloy,,,,Yes,,No,,Yes,Power assisted (Electric) steering,Electric Tilt & Telescopic,Yes,,,Yes,Electrically Adjustable Sunroof,Analogue,LED,,,,,,,325 kmph,,,,,Yes,,"Automatic (TC) - 8 Gears, Paddle Shift, Sport Mode",Multi-Function Display,Twin Turbo,,,Yes,Radial - With Tube Tyres,,,Driver & Co-Driver,,3 Years / Unlimited Kms,,,Front (Cooled),,,Yes,,,,,,,2805 mm,Alloy Wheels,,,No,
Aston Martin DBX,Aston Martin DBX Twin Turbo,Rs. 3.82 Crore,,,,Yes,0-100 km/h in 3.3 seconds (claimed),,,,,,Electrically Adjustable,No,Automatic Climate Control: Dual Zone (Front AC: Two Zones with Fan speed control),,"10 Airbags (Driver, Front Passenger, 2 Curtain, Driver Knee, Front Passenger Knee, Driver Side, Front Passenger Side, 2 Rear Passenger Side)",,,Yes,,Roof-Mounted Antenna,,,Yes,Both Sides,,,2 Speakers,,No,Yes,,Yes,,,No,Phone Calls,No,Yes,,Internal with Remote,,,Yes,,,,,,Disc (Front & Rear),,,,,No,,,Remote Central Locking with Boot Opener,,,,,,1 x 12V Power Outlet,,,Yes,,Yes,Analogue,,,,,,Yes,,Active,,,Yes,Cupholders in Front Only,,,LED,,,Limited slip,No,,,,Yes,Front,5 Doors,,,No,Yes,,,"12 way electrically adjustable with 3 memory presets (seat: forward / back, backrest tilt: forward / back, seat height: up / down, lumbar: up / down, lumbar: forward / back, backrest bolsters: in / out)",AWD,,,,,,,Yes,Auto Hold,Yes,Yes,,BS 6,"3982 cc, 8 Cylinders In V Shape, DOHC",Yes,Twin-Turbo V8,,,Chrome Finish,Driver,Body Coloured Door Handles,,,LED - Front & Halogen - Rear,,No,Yes,No,Torque-On-Demand,,"12 way electrically adjustable with 3 memory presets (seat: forward / back, backrest tilt: forward / back, seat height: up / down, lumbar: up / down, lumbar: forward / back, backrest bolsters: in / out)",No,Independent forged / hollow cast double wishbone split link with hydrobushing and integrated hub bearings,285 / 40 R22,,,"Average Fuel Consumption, Distance to Empty, Instantaneous Fuel Consumption & Low Fuel Level Warning",,,Petrol,Yes,Yes,Dynamic,,,,,,,,Yes,,Yes,LED Projector,Front,No,,,Yes,,No,No,Yes,,Yes,,,,,Touch-screen Display,,"Bluetooth Compatibility (Phone Calls), AUX Compatibility, DVD Playback",,Analogue Instrument Cluster with Adjustable Cluster Brightness,Yes,,Dual Tone,Painted,"Front Glovebox Lamp,",2245 kg,,Yes,No,,,,5039 mm * 2050 mm * 1680 mm,Yes,,,,,,,,,542 bhp @ 6500 rpm,700 Nm @ 2000 rpm,,ARAI: 10.1 kmpl,6.2 metres,,,,,Not Tested,,,"Body-Coloured finish, Turn Indicators on ORVMs",,,,,"1 beep over 80kmph, Continuous beeps over 120kmph",,Reverse Camera with Guidance,Rear,,,,,,,"Front Only Power Windows, All One-touch up/down",,Yes,Yes,,No,,,No,,No,,No,Extruded and hollow form cast multi-link,325 / 35 R22,,,,,,,,,,,,,No,,,,,Metallic,Yes,Leather,,5 Seats and 2 Rows,No,,,,,,Android Auto & Apple CarPlay,,Alloy,,,,Yes,,No,,Yes,Power assisted (Electric) steering,Electric Tilt & Telescopic,Yes,,,Yes,Electrically Adjustable Sunroof,Analogue,LED,,,,,,No,310 kmph,,,,,Yes,,Automatic (DCT) - 9 Gears,Multi-Function Display,,,,Yes,Radial - Tubeless Tyres,,,Driver & Co-Driver,,3 Years / Unlimited Kms,,,Front (Cooled),,,Yes,,,,,,,3060 mm,Alloy Wheels,,,No,
Aston Martin DBX,Aston Martin DBX 707,Rs. 4.38 Crore,,,,Yes,0-100 km/h in 3.3 seconds (claimed),,,,,,Electrically Adjustable,No,Automatic Climate Control: Dual Zone (Front AC: Two Zones with Fan speed control),,"10 Airbags (Driver, Front Passenger, 2 Curtain, Driver Knee, Front Passenger Knee, Driver Side, Front Passenger Side, 2 Rear Passenger Side)",,,Yes,,Roof-Mounted Antenna,,,Yes,Both Sides,,,2 Speakers,,No,Yes,,Yes,,,No,Phone Calls,No,Yes,,Internal with Remote,,,Yes,,,,,,Disc (Front & Rear),,,,,No,,,Remote Central Locking with Boot Opener,,,,,,1 x 12V Power Outlet,,,Yes,,Yes,Analogue,,,,,,Yes,,Active,,,Yes,Cupholders in Front Only,,,LED,,,Limited slip,No,,,,Yes,Front,5 Doors,,,No,Yes,,,"12 way electrically adjustable with 3 memory presets (seat: forward / back, backrest tilt: forward / back, seat height: up / down, lumbar: up / down, lumbar: forward / back, backrest bolsters: in / out)",AWD,,,,,,,Yes,Auto Hold,Yes,Yes,,BS 6,"3982 cc, 8 Cylinders In V Shape, DOHC",Yes,Twin-Turbo V8,,,Chrome Finish,Driver,Body Coloured Door Handles,,,LED - Front & Halogen - Rear,,No,Yes,No,Torque-On-Demand,,"12 way electrically adjustable with 3 memory presets (seat: forward / back, backrest tilt: forward / back, seat height: up / down, lumbar: up / down, lumbar: forward / back, backrest bolsters: in / out)",No,Independent forged / hollow cast double wishbone split link with hydrobushing and integrated hub bearings,285 / 40 R22,,,"Average Fuel Consumption, Distance to Empty, Instantaneous Fuel Consumption & Low Fuel Level Warning",,,Petrol,Yes,Yes,Dynamic,,,,,,,,Yes,,Yes,LED Projector,Front,No,,,Yes,,No,No,Yes,,Yes,,,,,Touch-screen Display,,"Bluetooth Compatibility (Phone Calls), AUX Compatibility, DVD Playback",,Analogue Instrument Cluster with Adjustable Cluster Brightness,Yes,,Dual Tone,Painted,"Front Glovebox Lamp,",2245 kg,,Yes,No,,,,5039 mm * 2050 mm * 1680 mm,Yes,,,,,,,,,697 bhp @ 6000 rpm,900 Nm @ 2750 rpm,,ARAI: 10.1 kmpl,6.2 metres,,,,,Not Tested,,,"Body-Coloured finish, Turn Indicators on ORVMs",,,,,"1 beep over 80kmph, Continuous beeps over 120kmph",,Reverse Camera with Guidance,Rear,,,,,,,"Front Only Power Windows, All One-touch up/down",,Yes,Yes,,No,,,No,,No,,No,Extruded and hollow form cast multi-link,325 / 35 R22,,,,,,,,,,,,,No,,,,,Metallic,Yes,Leather,,5 Seats and 2 Rows,No,,,,,,Android Auto & Apple CarPlay,,Alloy,,,,Yes,,No,,Yes,Power assisted (Electric) steering,Electric Tilt & Telescopic,Yes,,,Yes,Electrically Adjustable Sunroof,Analogue,LED,,,,,,No,310 kmph,,,,,Yes,,Automatic (DCT) - 9 Gears,Multi-Function Display,,,,Yes,Radial - Tubeless Tyres,,,Driver & Co-Driver,,3 Years / Unlimited Kms,,,Front (Cooled),,,Yes,,,,,,,3060 mm,Alloy Wheels,,,No,
Aston Martin Vanquish,Aston Martin Vanquish V12,Rs. 8.37 Crore,,,,Yes,0-100 km/h in 3.3 seconds (claimed),,,,,,Electrically Adjustable & Retractable,,Automatic Climate Control: Dual Zone (Front AC: Two Zones with Fan speed control),,"4 Airbags (Driver, Front Passenger, 2 Curtain)",,,Yes,,,,,Yes,Both Sides,,,,,Yes,Yes,,Yes,,,,Phone Calls & Audio Streaming,No,Yes,,,248 L,,Yes,,,,,,,,,,,,,,Keyless,,,,,,12V Power Outlet,,,Yes,,,Digital,,,,,,Yes,,,,,Adaptive,Cupholders in Front Only,,,LED,,,,,,,,Yes,Front & Rear,2 Doors,,,Yes,Yes,,,"16 way electrically adjustable (seat: forward / back, backrest tilt: forward / back, seat height: up / down, lumbar: up / down, lumbar: forward / back, seat base angle: up / down, extended thigh support: forward / back, backrest bolsters: in / out)",,,,,,,,Yes,Auto Hold,Yes,Yes,,BS6 Phase 2,"5203 cc, 12 Cylinders In V Shape",Yes,Twin-Turbo,,E20,,,Body Coloured Door Handles,,,LED - Front,,,Yes,Yes,,,"16 way electrically adjustable (seat: forward / back, backrest tilt: forward / back, seat height: up / down, lumbar: up / down, lumbar: forward / back, seat base angle: up / down, extended thigh support: forward / back, backrest bolsters: in / out)",Yes,"Independent double wishbone, coil springs, anti-roll bar and adaptive dampers",275 / 35 R21,,,"Average Fuel Consumption, Distance to Empty & Low Fuel Level Warning",,82 litres,Petrol,,,,,,,,120 mm (unladen),,,Yes,,Yes,LED,Front,Yes,,,Yes,,Yes,,,,Yes,,,,,"10.25"" Touch-screen Display",,Bluetooth Compatibility (Phone Calls & Audio Streaming),,Digital Instrument Cluster with Adjustable Cluster Brightness,,,Single Tone (Centenary Saddle Tan),,"Front Glovebox Lamp,",,,Yes,Yes,,,,4850 mm * 2044 mm * 1290 mm,,,,,,,,,,835 bhp @ 6500 rpm,1000 Nm @ 2500 rpm,,,,,,,,Not Tested,,,"Black finish, Turn Indicators on ORVMs",,,,,"1 beep over 80kmph, Continuous beeps over 120kmph",,360 Degree Camera,Rear,,,,,,,"Front & Rear Power Windows, All One-touch up/down",,,,,Yes,,,,,,,,"Multi-link, coil springs, anti-roll bar and adaptive dampers",325 / 30 R21,,,,,,,,,,,,,,,,,,,Yes,Leather,,2 Seats and 1 Rows,,,,,,,Android Auto & Apple CarPlay,,,,,,Yes,,,,,Power assisted (Electric) steering,Electric Tilt & Telescopic,Yes,,,,Panoramic Sunroof,Digital,LED,,,,,,,345 kmph,,,,,Yes,,"Automatic (TC) - 8 Gears, Paddle Shift, Sport Mode",2 Trips,Turbocharged,,,,,,,Driver & Co-Driver,,,,,Front Seats (Cooled),,,Yes,,,,,,,2885 mm,,,,Yes,
Aston Martin Vantage,Aston Martin Vantage V8,Rs. 3.77 Crore,,,,Yes,0-100 km/h in 3.5 seconds (claimed),,,,,,Electrically Adjustable & Retractable,Ride Height Adjustment,Automatic Climate Control: Dual Zone (Front AC: Two Zones with Fan speed control),,"4 Airbags (Driver, Front Passenger, 2 Curtain)",No,,Yes,,,,,Yes,Both Sides,,,11 Speakers,,Yes,Yes,,Yes,,,Yes,Phone Calls,,Yes,,Internal with Remote,,,Yes,,,,,,Disc (Front & Rear),,,,,Yes,,No,Keyless,,,,,,12V Power Outlet,,No,Yes,,Yes,Digital,,,,,,Yes,,Active,,,Adaptive,Cupholders in Front Only,,,LED,,,Limited slip,Centre,,,,Yes,Front,2 Doors,,,Yes,Yes,,,"16 way electrically adjustable with 3 memory presets (seat: forward / back, backrest tilt: forward / back, seat height: up / down, lumbar: up / down, lumbar: forward / back, seat base angle: up / down, extended thigh support: forward / back, backrest bolsters: in / out)",RWD,,,,,,,Yes,Auto Hold,Yes,Yes,No,BS6 Phase 2,"3982 cc, 8 Cylinders In V Shape, 4 Valves/Cylinder, DOHC",Yes,4.0 V8 Twin Turbo engine,,E20,Chrome Finish,,Body Coloured Door Handles,No,,LED - Front,,,Yes,Yes,No,,"16 way electrically adjustable with 3 memory presets (seat: forward / back, backrest tilt: forward / back, seat height: up / down, lumbar: up / down, lumbar: forward / back, seat base angle: up / down, extended thigh support: forward / back, backrest bolsters: in / out)",No,"Front independent double wishbone design coil springs, anti-roll bar and adaptive damping",275 / 35 R21,,,"Average Fuel Consumption, Distance to Empty, Instantaneous Fuel Consumption & Low Fuel Level Warning",,73 litres,Petrol,Yes,Yes,Dynamic,No,,,,94 mm (unladen),,,Yes,,Yes,LED Projector,Front,Yes,,,Yes,,Yes,Yes,Yes,,Yes,,,,,"10.25"" Touch-screen Display",,"Bluetooth Compatibility (Phone Calls), AUX Compatibility, DVD Playback",,Analogue Instrument Cluster with Adjustable Cluster Brightness,Yes,,Single Tone,Painted,"Front Glovebox Lamp,",1745 kg,,Yes,Yes,Lane Departure Prevention,,,4495 mm * 1980 mm * 1275 mm,Yes,,,,,,,,,656 bhp @ 6000 rpm,800 Nm @ 2000 rpm,,,6 metres,,,,,Not Tested,,,"Body-Coloured finish, Turn Indicators on ORVMs",,,,No,"1 beep over 80kmph, Continuous beeps over 120kmph",,360 Degree Camera,Rear,,,,,,,"Front Only Power Windows, All One-touch up/down",,Yes,Yes,,Yes,,,,Rear Cross-traffic Assist,Yes,,,"Rear multi-link, coil springs, anti-roll bar and adaptive damping",325 / 30 R21,,,,No,,No,,,No,,,,,,,,,Optional,Yes,Leather,,2 Seats and 1 Rows,,,,,,,Android Auto & Apple CarPlay,,Alloy,,,,Yes,,,,Yes,Power assisted (Hydraulic) steering,Tilt & Telescopic,Yes,,,Yes,,Analogue,LED,,,,,,,325 kmph,,,,,Yes,,"Automatic (TC) - 8 Gears, Paddle Shift, Sport Mode",Multi-Function Display,Turbocharged,,,Yes,Radial - With Tube Tyres,,,Driver & Co-Driver,,3 Years / Unlimited Kms,,,Front (Cooled),,,Yes,,,,,,,2705 mm,Alloy Wheels,,,,
